"Time","yUSD 0.3.5","yv1INCH 0.3.2","yvAAVE 0.4.3","yvBOOST 0.3.5","yvCOMP 0.4.3","yvCurve-3Crypto 0.4.3","yvCurve-3EUR 0.4.3","yvCurve-3pool 0.3.5","yvCurve-Aave 0.3.5","yvCurve-BBTC 0.3.5","yvCurve-BUSD 0.3.5","yvCurve-CRVETH 0.4.3","yvCurve-CVXETH 0.4.3","yvCurve-Compound 0.3.5","yvCurve-DOLA 0.4.3","yvCurve-DUSD 0.3.5","yvCurve-EURN 0.4.3","yvCurve-EURS 0.3.5","yvCurve-EURSUSDC 0.4.3","yvCurve-EURT 0.4.3","yvCurve-EURTUSD 0.4.3","yvCurve-FRAX 0.3.5","yvCurve-GUSD 0.3.5","yvCurve-HBTC 0.3.3","yvCurve-HUSD 0.3.5","yvCurve-IronBank 0.3.2","yvCurve-LINK 0.3.5","yvCurve-LUSD 0.3.5","yvCurve-MIM 0.4.3","yvCurve-MIMUST 0.4.3","yvCurve-OUSD 0.4.3","yvCurve-RAI 0.4.3","yvCurve-RSV 0.3.5","yvCurve-TUSD 0.3.5","yvCurve-USDM 0.4.3","yvCurve-USDN 0.3.5","yvCurve-USDP 0.3.5","yvCurve-UST 0.3.5","yvCurve-YFIETH 0.4.3","yvCurve-alETH 0.4.3","yvCurve-alUSD 0.3.5","yvCurve-ankrETH 0.3.5","yvCurve-cvxCRV 0.4.3","yvCurve-d3pool 0.4.3","yvCurve-ibAUD 0.4.3","yvCurve-ibCHF 0.4.3","yvCurve-ibEUR 0.4.3","yvCurve-ibGBP 0.4.3","yvCurve-ibJPY 0.4.3","yvCurve-ibKRW 0.4.3","yvCurve-mUSD 0.3.5","yvCurve-oBTC 0.3.5","yvCurve-pBTC 0.3.5","yvCurve-rETH 0.3.5","yvCurve-rETHwstETH 0.4.3","yvCurve-renBTC 0.3.5","yvCurve-sAave 0.3.5","yvCurve-sBTC 0.3.5","yvCurve-sETH 0.3.2","yvCurve-sUSD 0.3.5","yvCurve-stETH 0.3.0","yvCurve-tBTC 0.3.5","yvCurve-triCrypto 0.4.2","yvCurve-yBUSD 0.3.5","yvDAI 0.3.0","yvDAI 0.4.3","yvLINK 0.4.2","yvLUSD 0.4.3","yvRAI 0.4.2","yvSNX 0.3.5","yvSUSHI 0.4.3","yvTUSD 0.4.3","yvUNI 0.3.5","yvUSDC 0.3.0","yvUSDC 0.4.3","yvUSDT 0.3.5","yvWBTC 0.3.5","yvWETH 0.3.2","yvWETH 0.4.2","yvYFI 0.3.2","yvYFI 0.4.3","yvYFIETH-f 0.4.3","yvsUSD 0.3.3"
1641027600000,0.7609838670439134,0,0.7135170677293634,0.9965631678078738,0,0.9613460105874745,undefined,1,1,1,0.9970074339183864,undefined,undefined,0.9943494437576244,undefined,1,0.4636054773140348,0.9940522674075578,1,1,0.97826835108541,0.8838445483940001,1,0.99849693878849,0.9855867081138847,0.9981475741410377,1,0.9817366394618731,0.9847113336584145,0.9339200105096911,0.9997793807923786,undefined,1,0.8782286388428744,0,0.9961275262629002,0.9895018749694313,1,undefined,1,1,1,0.45244211772643544,1,1,0.961111923466198,0.9467835419159066,1,1,0.9872213776996165,1,0.9800048466040623,1,1,undefined,1,0.9876686887529713,1,1,1,0.9918819178709205,1,1,0.9919294111002738,1,0.9900106237203323,1,0.9326915402055906,1,0.9543970840980068,0.9995067610122225,1,0.5495819679068812,0.8815042894227348,0.9977845039308484,0.9960287511939756,0.8802313377622474,0.8143379924162957,0.5916217991627714,1,0.2398326910438174,undefined,0
1641031200000,0.7609838670439134,0,0.7135170677293634,0.9975565031486787,0,0.9615614409132638,undefined,1,1,1,0.9970074339183864,undefined,undefined,0.9943494437576244,undefined,1,0.4636054773140348,0.9940522674075578,1,1,0.97826835108541,0.8838445483940001,1,0.99849693878849,0.9855867081138847,0.9981475741410377,1,0.9817366394618731,0.9847113336584145,0.9339200105096911,0.9997793807923786,undefined,1,0.8782286388428744,0,0.9961275262629002,0.9895018749694313,1,undefined,1,1,1,0.45244211772643544,1,1,0.961111923466198,0.9462289401088353,1,1,0.9872213776996165,1,0.9800048466040623,1,1,undefined,1,0.9876686887529713,1,1,1,0.999574288270341,1,1,0.9919294111002738,1,0.9900106237203323,1,0.9326915402055906,1,0.9543970161600427,0.9995067610122225,1,0.5495819679068812,0.8815677307699554,0.9977845039308484,0.9948224417613989,0.8802574230410473,0.8143379924162957,0.5920173493865574,1,0.2398326910438174,undefined,0
1641034800000,0.7609838670439134,0,0.7135170677293634,0.9964394992180576,0,0.9614452493035587,undefined,1,1,1,0.9970074339183864,undefined,undefined,0.9943494437576244,undefined,1,0.4636054773140348,0.9978691893859435,1,1,0.97826835108541,0.8838445483940001,1,0.99849693878849,0.9855867081138847,0.9981475741410377,1,0.9817366394618731,0.9847113336584145,0.9339200105096911,0.9997793807923786,undefined,1,0.8782286388428744,0,0.9961275262629002,0.9895018749694313,1,undefined,1,1,1,0.45244211772643544,1,1,0.961111923466198,0.9426608533473331,1,1,0.9872213776996165,1,0.9800048466040623,1,1,undefined,1,0.9876686887529713,1,1,1,0.9996311795725973,1,1,0.9919294111002738,1,0.9900106036880995,1,0.9326915402055906,1,0.9543970161600427,0.9995067610122225,1,0.5495819679068812,0.883425405310023,0.9977808656332419,0.9948236517965814,0.8802574230410473,0.8143379924162957,0.5920173229988953,1,0.2398326910438174,undefined,0
1641038400000,0.7609838670439134,0,0.7135170677293634,0.9964394992180576,0,0.9614452493035587,undefined,1,1,1,0.9970254218015082,undefined,undefined,0.9943494437576244,undefined,1,0.4636054773140348,0.9978691893859435,1,1,0.97826835108541,0.8838445483940001,1,0.99849693878849,0.9855867081138847,0.9981475741410377,1,0.9346992225135714,0.9847113336584145,0.9339200105096911,0.9997793807923786,undefined,1,0.8782286388428744,0,0.996273531634982,0.9895538669411872,1,undefined,1,1,1,0.45244211772643544,1,1,0.961111923466198,0.9425684754882636,1,1,0.9872213776996165,1,0.9800048466040623,1,1,undefined,1,0.9876686887529713,1,1,1,0.9996311795725973,1,1,0.9919294111002738,1,0.9900823291542017,1,0.9326915402055906,1,0.9543970161600427,0.9995067610122225,1,0.5495819679068812,0.884001149913878,0.9977807239447087,0.994765082567573,0.8802574230410473,0.8143379924162957,0.5920173150825973,1,0.2398326910438174,undefined,0
1641042000000,0.7609838670439134,0,0.7135170677293634,0.9964394992180576,0,0.9614452493035587,undefined,1,1,1,0.9970254218015082,undefined,undefined,0.9943494437576244,undefined,1,0.8642994245957876,0.9978691893859435,1,1,0.97826835108541,0.8838445483940001,1,0.99849693878849,0.9855867081138847,0.9981475741410377,1,0.9291261557278758,0.9772694582926665,0.9339200105096911,0.9997793807923786,undefined,1,0.8782286388428744,0,0.996273531634982,0.9895538669411872,1,undefined,1,1,1,0.45244211772643544,1,1,0.961111923466198,0.9425684754882636,1,1,0.9827654826821604,1,0.9800048466040623,1,1,undefined,1,0.9876686887529713,1,1,1,0.9996021362326052,1,1,0.9919294111002738,1,0.9901451179834193,1,0.9326915402055906,1,0.9543970161600427,0.9995067610122225,1,0.5495819679068812,0.887247885677151,0.996080370990745,0.9909751401244459,0.8685356373243223,0.8143379924162957,0.5920120903825654,1,0.2398326910438174,undefined,0
1641045600000,0.7609838670439134,0,0.7135170677293634,0.9964394992180576,0,0.9614452493035587,undefined,1,1,1,0.9970254218015082,undefined,undefined,0.9943494437576244,undefined,1,0.4636054773140348,0.9978691893859435,1,1,0.97826835108541,0.8838445483940001,1,0.99849693878849,0.9855867081138847,0.9981475741410377,1,0.9277670112996778,0.9772694582926665,0.9339200105096911,0.9997793807923786,undefined,1,0.8782286388428744,0,0.9962577303128277,0.9895538669411872,1,undefined,1,1,1,0.45244211772643544,1,1,0.961111923466198,0.9425684754882636,1,1,0.9803748356172121,1,0.9800048466040623,1,1,undefined,1,0.9907164818615551,1,1,1,0.9996088333559452,1,1,0.9919294111002738,1,0.9901451179834193,1,0.9326915402055906,1,0.9546156514897122,0.9995067610122225,1,0.5495819679068812,0.8873590021461152,0.996080370990745,0.9909751281570046,0.8686437273337816,0.8143379924162957,0.5920120895909496,1,0.23984551960339615,undefined,0
1641049200000,0.7609838670439134,0,0.7135170677293634,0.9964394992180576,0,0.9614452493035587,undefined,1,1,1,0.9970254218015082,undefined,undefined,0.9943494437576244,undefined,1,0.4636054773140348,0.9978691893859435,1,1,0.97826835108541,0.8838445483940001,1,0.99849693878849,0.9855867081138847,0.9981475741410377,1,0.9277670112996778,0.9772694582926665,0.9339200105096911,0.9997793807923786,undefined,1,0.8782286388428744,0,0.9962577303128277,0.9895538669411872,1,undefined,1,1,1,0.43237880204527507,1,1,0.961111923466198,0.9359333883776466,1,1,0.9803748356172121,1,0.9800048466040623,1,1,undefined,1,1,1,1,1,0.9996088333559452,1,1,0.9919294111002738,1,0.9901477998489933,1,0.9326915402055906,1,0.9546156514897122,0.9995067610122225,1,0.5495819679068812,0.8876074801908554,0.9954771201920906,0.9909739314143474,0.8686437273337816,0.8143379924162957,0.5920118230804077,1,0.23984551960339615,undefined,0
1641052800000,0.7609838670439134,0,0.7135170677293634,0.9964394992180576,0,0.9611642391679661,undefined,1,1,1,0.9970254218015082,undefined,undefined,0.9943494437576244,undefined,1,0.4636054773140348,0.9978691893859435,1,1,0.97826835108541,0.8838445483940001,1,0.99849693878849,0.9855867081138847,0.9981475741410377,1,0.9277670112996778,0.9772694582926665,0.9927999142364474,0.9997793807923786,undefined,1,0.8782286388428744,0,0.9962577303128277,0.9895538669411872,0.9932150234335522,undefined,1,1,1,0.43237880204527507,1,1,0.961111923466198,0.9359333883776466,1,1,0.9797239878768521,1,0.9800048466040623,1,1,undefined,1,1,1,1,1,0.9988026981629439,1,1,0.9919294111002738,1,0.9902022037412105,0.9998491995259577,0.9326915402055906,1,0.954811841794694,0.9995067610122225,1,0.5495819679068812,0.8890895036295821,0.9948182380870978,0.9909739194469355,0.8686437273337816,0.8143379924162957,0.5920117966932382,1,0.24015296230673483,undefined,0
1641056400000,0.7609838670439134,0,0.7135170677293634,0.9964394992180576,0,0.9611642391679661,undefined,1,1,1,0.9970254218015082,undefined,undefined,0.9943494437576244,undefined,1,0.4636054773140348,0.9978691893859435,1,1,0.97826835108541,0.8838445483940001,1,0.99849693878849,0.9855867081138847,0.9981475741410377,1,0.9277670112996778,0.9772694582926665,0.9927999142364474,0.9997793807923786,undefined,1,0.8782286388428744,0,0.9962577303128277,0.9895538669411872,0.9932150234335522,undefined,1,1,1,0.43237880204527507,1,1,0.961111923466198,0.9359333883776466,1,1,0.9797239878768521,1,0.9800048466040623,1,1,undefined,1,1,1,1,1,1,1,1,0.9919294111002738,1,1,0.9998491995259577,0.9326915402055906,1,0.954811841794694,0.9995067610122225,1,0.5495819679068812,0.8875230292973155,1,0.9910339542015014,0.8686437273337816,0.8143379924162957,0.5920117966932382,1,0.24011643500808116,undefined,0
1641060000000,0.7609838670439134,0,0.7135170677293634,0.9964394992180576,0,0.9611642391679661,undefined,1,1,1,0.9970254218015082,undefined,undefined,0.9943494437576244,undefined,1,0.4636054773140348,0.9978691893859435,1,1,0.97826835108541,0.8838743412512428,1,0.99849693878849,0.9855867081138847,0.9981475741410377,1,0.9277670112996778,0.9824244601905154,0.9491839852915592,0.9997793807923786,undefined,1,0.8782286388428744,0,0.9959743369704492,0.9895538669411872,0.9932150234335522,undefined,1,1,0.9953578508080331,0.43237880204527507,1,1,0.961111923466198,0.9236351556063245,1,1,0.9797239878768521,1,0.9800048466040623,1,1,undefined,1,1,1,1,1,1,1,1,0.9919294111002738,1,1,0.9998491995259577,0.9326915402055906,1,0.9570338417059601,0.9995067610122225,1,0.5495819679068812,0.8879942974961189,1,0.9910339542015014,0.8686437273337816,0.8143379924162957,0.592011753154414,1,0.24011643500808116,undefined,0
1641063600000,0.7609838670439134,0,0.7135170677293634,0.9950030346839238,0,0.9611642391679661,undefined,1,1,1,0.9970254218015082,undefined,undefined,0.9943494437576244,undefined,1,0.4636054773140348,0.9978691893859435,1,1,0.97826835108541,0.8684771123897846,1,0.99849693878849,0.9855867081138847,0.9981475741410377,1,0.9277670112996778,0.9824244601905154,0.9491839852915592,0.9997793807923786,undefined,1,0.8782286388428744,0,0.9959743369704492,0.9895538669411872,0.9932150234335522,undefined,1,1,0.9953578508080331,0.43237880204527507,1,1,0.961111923466198,0.9231963496432432,1,1,0.9797239878768521,1,0.9800048466040623,1,1,undefined,1,1,1,1,1,1,1,1,0.9919294111002738,1,1,0.9998491995259577,0.9326915402055906,1,0.9570338417059601,0.9995067610122225,1,0.5495819679068812,0.8881120144844298,0.999703006448167,0.9905736998757354,0.86881358847791,0.8143379924162957,0.592011753154414,1,0.24009159701077507,undefined,0
1641067200000,0.7609838670439134,0,0.7135170677293634,0.9950030346839238,0,0.9611642391679661,undefined,1,1,1,0.9970254218015082,undefined,undefined,0.9943494437576244,undefined,1,0.4636054773140348,0.9978691893859435,1,1,0.97826835108541,0.8684771123897846,1,0.99849693878849,0.9855867081138847,0.9981475741410377,1,0.9277670112996778,0.9824244601905154,0.9491839852915592,0.9997793807923786,undefined,1,0.8782286388428744,0,0.9959743369704492,0.9895538669411872,0.9932150234335522,undefined,1,1,0.9953578508080331,0.43237880204527507,1,1,0.961111923466198,0.9231900638684577,1,1,0.9797239878768521,1,0.9800048466040623,1,1,undefined,1,1,1,1,1,0.9999875978778364,1,1,0.9919294111002738,1,1,0.9998491995259577,0.9326915402055906,1,0.9570338417059601,0.9995067610122225,1,0.5495819679068812,0.8888420844675514,0.9946700942700267,0.9905736998757354,0.86881358847791,0.8143379924162957,0.592011753154414,1,0.24009159701077507,undefined,0
1641070800000,0.7609838670439134,0,0.7135170677293634,0.9950030346839238,0,0.9611642391679661,undefined,1,1,1,0.9970254218015082,undefined,undefined,0.9943494437576244,undefined,1,0.4636054773140348,0.9978691893859435,1,1,0.97826835108541,0.8684771123897846,1,0.99849693878849,0.9855867081138847,0.9981475741410377,1,0.9277670112996778,0.9824244601905154,0.9491839852915592,0.9997793807923786,undefined,1,0.8782286388428744,0,0.9959743369704492,0.9895538669411872,0.9932150234335522,undefined,1,1,0.9953578508080331,0.43237880204527507,1,1,0.961111923466198,0.9229720258078904,1,1,0.9783754568034129,1,0.9800048466040623,1,1,undefined,1,1,1,1,1,0.9999875978778364,1,1,0.9919294111002738,1,1,0.9998491995259577,0.9326915402055906,1,0.9577981579877966,0.9995067610122225,1,0.5495819679068812,0.8642872776034592,0.9999995098984259,0.9905736998757354,0.86881358847791,0.8143379924162957,0.5920100609311176,1,0.24009159701077507,undefined,0
1641074400000,0.7609838670439134,0,0.7135170677293634,0.9947048211410264,0,0.9611642391679661,undefined,1,1,1,0.9970254218015082,undefined,undefined,0.9943494437576244,undefined,1,0.4636054773140348,0.9978691893859435,1,1,0.97826835108541,0.8684771123897846,1,0.99849693878849,0.9855867081138847,0.9981475741410377,1,0.9277976142213983,0.9824244601905154,0.9491839852915592,0.9997793807923786,undefined,1,0.8782286388428744,0,0.9959743369704492,0.9895538669411872,0.9932150234335522,undefined,1,1,0.9953578508080331,0.43237880204527507,1,1,0.961111923466198,0.9229720258078904,1,1,0.9783754568034129,1,0.9800048466040623,1,1,undefined,1,1,1,1,1,1,1,1,0.9919294111002738,1,1,0.9998491995259577,0.9326915402055906,1,0.9581407221710722,0.9995067610122225,1,0.5495819679068812,0.8656730174274715,0.9999818860193136,0.9905736998757354,0.86881358847791,0.8143379924162957,0.592011753154414,1,0.24036294941649328,undefined,0
