"Time","yvCurve-UST 0.4.3","yvCurve-HUSD 0.3.5","yvCurve-EURT 0.4.3","yvCurve-ankrETH 0.3.5","yvCurve-CVXETH 0.4.3","yvCurve-d3pool 0.4.3","yvDAI 0.3.0","yvCurve-UST 0.3.5","yvCurve-ibAUD 0.4.3","yvCurve-tBTC 0.3.5","yvCurve-EURS 0.3.5","yvCurve-IronBank 0.3.2","yvCurve-USDT 0.3.5","yvCurve-RAI 0.4.3","yvCurve-MIM 0.4.3","yvCurve-GUSD 0.3.5","yvCurve-DUSD 0.3.5","yvLUSD 0.4.3","yvCurve-Aave 0.3.5","yvCurve-USDN 0.3.5","yvCurve-USDK 0.3.5","yvCurve-triCrypto 0.4.2","yvCurve-pBTC 0.3.5","yvCurve-cvxCRV 0.4.3","yvCurve-ibCHF 0.4.3","yvCOMP 0.4.3","yUSD 0.3.5","yvCurve-ibKRW 0.4.3","yvCurve-ibJPY 0.4.3","yvCurve-ibGBP 0.4.3","yvCurve-3EUR 0.4.3","yvCurve-sUSD 0.3.5","yvCurve-rETHwstETH 0.4.3","yvCurve-ibBTC 0.4.3","yvUSDC 0.3.0","yvCurve-LUSD 0.3.5","yvCurve-HBTC 0.3.3","yvLINK 0.4.2","yvCurve-ibEUR 0.4.3","yvCurve-CRVETH 0.4.3","yvCurve-BUSD 0.3.5","yvCurve-USDM 0.4.3","yvSUSHI 0.4.3","yvCurve-renBTC 0.3.5","yvCurve-alETH 0.4.3","yvCurve-YFIETH 0.4.3","yvYFIETH-f 0.4.3","yvUSDT 0.3.5","yvCurve-EURSUSDC 0.4.3","yvCurve-Pax 0.3.5","yvCurve-sBTC 0.3.5","yvCurve-3pool 0.3.5","yvRAI 0.4.2","yvCurve-EURN 0.4.3","yvCurve-mUSD 0.3.5","yvCurve-yBUSD 0.3.5","yvCurve-BBTC 0.3.5","yvCurve-sETH 0.3.2","yvBOOST 0.3.5","yvWBTC 0.3.5","yvCurve-alUSD 0.3.5","yvCurve-FRAX 0.3.5","yv1INCH 0.3.2","yvCurve-EURTUSD 0.4.3","yvDAI 0.2.2","yvCurve-rETH 0.3.5","yvCurve-RSV 0.3.5","yvCurve-USDP 0.3.5","yvCurve-Compound 0.3.5","yvYFI 0.3.2","yvCurve-3Crypto 0.4.3","yvSNX 0.3.5","yvCurve-OUSD 0.4.3","yvUNI 0.3.5","yvTUSD 0.4.3","yvWETH 0.4.2","yvUSDC 0.4.3","yvsUSD 0.3.3","yvWETH 0.3.2","yvCurve-sAave 0.3.5","yvCurve-USDP 0.4.3","yvWBTC 0.3.1","yvCurve-DOLA 0.4.3","yvCurve-MIMUST 0.4.3","yvAAVE 0.4.3","yvDAI 0.4.3","yvCurve-stETH 0.3.0","yvYFI 0.4.3","yvHEGIC 0.3.0","yvUSDC 0.2.2","yvCurve-oBTC 0.3.5","yvCurve-LINK 0.3.5","yvCurve-TUSD 0.3.5","yGov"
1642190400000,0,8597.30832417,46631.49467372,335.1009347663,0,122937.209822,3621375.5990432305,174926.227218,7289.02935953,20.897184735235,11058971.559823763,284657579.59442466,0,710502.340682,83402204.16753155,1000033.0773688322,995600.148996,1250939.6978012028,690819.864122,66336915.0173155,0,147.0602536802,120.7058461453,48463.53321681,1736745.6248096218,4034.0624157545,5337529.08018788,18092245573.10393,8628623.71731642,5150254.07367689,171807.92963758,2447869.0416507563,undefined,0,211055134.802921,16018011.844867034,493.9446372635,526235.111877,42986386.426164895,0,2482049.549322536,481.0181554077,258025.88628734,3.910195003395,22.6914873799,undefined,undefined,113391530.690076,35379.6808775,0,58.5396721734,6352771.95618726,5017.78835652,3102.8019058345,956751.673013,504425.692794,147.4018721411,1860.1339951835,12535222.966982722,1567.72808348,30844004.9380408,113974295.747073,712185.940052,1842126.20258303,2.09874751e-10,836.0485968374,29054.22603268,7342750.13216477,19848476.804784235,546.0149809447,8200.21766419,1252110.537696197,11523114.635486577,148996.43159779,114225.94460116,239047.301092,220043338.761069,441512.279212,1211.1912387653,1521024.6917787818,0,0.10858852,0,5132680.72973698,14216.69006428,459549129.646532,239878.543,1843.7639437342,452245.704714,28.048948,28.026149916,164474.49226742,7301.86832356,699.1089603442
1642197600000,0,8597.30832417,46631.49467372,335.1009347663,0,122937.209822,3621375.5990432305,174926.227218,7289.02935953,20.897184735235,11058971.559823763,284657579.59442466,0,710502.340682,83402204.16753155,1000033.0773688322,995600.148996,1250939.6978012028,690819.864122,66336915.0173155,0,147.0602536802,120.7058461453,48463.53321681,1736745.6248096218,4034.0624157545,5337529.08018788,18092245573.10393,8628623.71731642,5150254.07367689,171807.92963758,2447869.0416507563,undefined,0,211055999.802921,16252287.375747034,493.9446372635,526235.111877,42986386.426164895,0,2482049.549322536,481.0181554077,258025.88628734,3.910195003395,22.6914873799,undefined,undefined,113391530.690076,35379.6808775,0,58.5396721734,6352771.95618726,5017.78835652,3102.8019058345,956751.673013,504425.692794,147.4018721411,1860.1339951835,12535222.966982722,1567.72808348,30844004.9380408,113973564.59926736,712185.940052,1842126.20258303,2.09874751e-10,836.0485968374,29054.22603268,7342750.13216477,19848476.804784235,546.0149809447,8200.21766419,1252110.537696197,11523114.635486577,148996.43159779,114225.94460116,239047.301092,220043338.761069,441512.279212,1211.1912387653,1521024.6917787818,0,0.10858852,0,5132680.72973698,14216.69006428,457567124.937306,239878.543,1843.7639437342,452245.704714,28.048948,28.026149916,164474.49226742,7301.86832356,699.1089603442
1642204800000,0,8597.30832417,46631.49467372,335.1009347663,0,122937.209822,3621375.5990432305,174926.227218,7289.02935953,20.897184735235,11058971.559823763,284754319.2509736,0,710502.340682,83402204.16753155,1000033.0773688322,995600.148996,1250939.6978012028,690819.864122,66204839.5931286,0,147.0602536802,120.7058461453,48463.53321681,1736745.6248096218,4034.0624157545,5337529.08018788,18092245573.10393,8628623.71731642,5150254.07367689,171807.92963758,2447869.0416507563,undefined,0,211100211.996648,16228027.7844735,493.9446372635,526235.111877,42986386.426164895,385.3418054654,2481457.8853182457,481.0181554077,258025.88628734,3.910195003395,22.6914873799,undefined,undefined,113391530.690076,35379.6808775,0,58.5396721734,6352771.95618726,5017.78835652,3102.8019058345,956751.673013,504425.692794,147.4018721411,1860.1339951835,12539620.665980669,1567.72808348,30844004.9380408,113973564.59926736,712185.940052,1842126.20258303,2.09874751e-10,836.0485968374,29054.22603268,7337721.68334598,19848476.804784235,546.0149809447,8200.21766419,1252110.537696197,11523114.635486577,148996.43159779,114225.94460116,239047.301092,220184104.864221,441512.279212,1211.1912387653,1521024.6917787818,0,0.10858852,0,5132680.72973698,14216.69006428,457568273.144774,239878.543,1773.402938,452245.704714,28.048948,28.026149916,164474.49226742,7301.86832356,699.1089603442
1642212000000,0,8597.30832417,46631.49467372,335.1009347663,0,122937.209822,3621375.5990432305,174926.227218,7289.02935953,20.897184735235,11058971.559823763,285021669.387097,0,710502.340682,83402204.16753155,1000033.0773688322,995600.148996,1250939.6978012028,690819.864122,66204839.5931286,0,147.0602536802,120.7058461453,48463.53321681,1736745.6248096218,4034.0624157545,5337529.08018788,18092245573.10393,8628623.71731642,5501725.22338411,171807.92963758,2447869.0416507563,undefined,0,211100926.996648,16228027.7844735,493.9446372635,526235.111877,42986386.426164895,385.3418054654,2481457.8853182457,481.0181554077,258025.88628734,3.910195003395,22.6914873799,undefined,undefined,113446700.89339,35379.6808775,0,58.5396721734,6352771.95618726,5017.78835652,3102.8019058345,956751.673013,504425.692794,147.4018721411,1860.1339951835,12545493.447552225,1567.72808348,30844004.9380408,118927264.04067282,712185.940052,1842126.20258303,2.09874751e-10,836.0485968374,29054.22603268,7337721.68334598,19848476.804784235,546.0149809447,8200.21766419,1252110.537696197,11523114.635486577,148996.43159779,114225.94460116,238224.921467,220325276.567606,441512.279212,1211.1912387653,1521024.6917787818,0,0.10858852,0,5132680.72973698,14216.69006428,457751038.66085297,236877.398791,1773.402938,452245.704714,28.048948,28.026149916,164474.49226742,7301.86832356,699.1089603442
1642219200000,0,8597.30832417,46631.49467372,335.1009347663,0,122937.209822,3621375.5990432305,174926.227218,7289.02935953,20.897184735235,11058971.559823763,284923171.247623,0,710502.340682,83342354.582774,1000033.0773688322,995600.148996,1250939.6978012028,690819.864122,66204839.5931286,0,147.0602536802,120.7058461453,48463.53321681,1736745.6248096218,4034.0624157545,5337529.08018788,18225011496.413544,8628623.71731642,5501725.22338411,171807.92963758,2447869.0416507563,undefined,0,210844202.167869,16228027.7844735,493.9446372635,526235.111877,43108018.3823992,385.3418054654,2481457.8853182457,481.0181554077,258025.88628734,3.910195003395,22.6914873799,undefined,undefined,113462962.419646,35379.6808775,0,58.5396721734,6352771.95618726,5017.78835652,3102.8019058345,956751.673013,504425.692794,147.4018721411,1860.1339951835,12545493.447552225,1567.72808348,30844004.9380408,118807679.1502896,711519.672283,1842126.20258303,2.09874751e-10,836.0485968374,29054.22603268,7337721.68334598,19848476.804784235,546.0149809447,8200.21766419,1240007.7756266785,11523114.635486577,149002.728827,114225.94460116,238221.30619,220325276.567606,441512.279212,1211.1912387653,1521024.6917787818,0,0.10858852,0,5132680.72973698,14216.69006428,457750953.50168896,236877.715535,1773.4016100159,452245.704714,28.048948,28.026149916,164474.49226742,7301.86832356,700.0849603442
1642226400000,0,8597.30832417,46631.49467372,335.1009347663,0,122937.209822,3621375.5990432305,174926.227218,7289.02935953,20.897184735235,11058971.559823763,284923171.247623,0,710502.340682,83342354.582774,1000033.0773688322,995600.148996,1250939.6978012028,690819.864122,66016616.8321017,0,147.0602536802,120.7058461453,48463.53321681,1736745.6248096218,4034.0624157545,5337529.08018788,18225011496.413544,8628623.71731642,5501725.22338411,171807.92963758,2447869.0416507563,undefined,0,210844052.167582,16228027.7844735,493.9446372635,526235.111877,43108018.3823992,385.3418054654,2481457.8853182457,481.0181554077,258025.88628734,3.910195003395,22.6914873799,undefined,undefined,113462962.419646,35379.6808775,0,58.5396721734,6335228.95618725,5017.78835652,3102.8019058345,956751.673013,504425.692794,147.4018721411,1860.1339951835,12546659.620587824,1569.00508348,30844004.9380408,118648914.64303485,711519.672283,1842126.20258303,2.09874751e-10,836.0485968374,29054.22603268,7337721.68334598,19848476.804784235,546.0149809447,8200.21766419,1240007.7756266785,11523114.635486577,149002.728827,114225.94460116,237922.31119,220326445.344683,441512.279212,1211.1912387653,1521024.6917787818,0,0.10858852,0,4937909.11840991,14216.69006428,457725415.077359,236912.601698,1773.4016100159,452245.704714,28.048948,28.026149916,164474.49226742,7301.86832356,700.0849603442
1642233600000,0,8597.30832417,46631.49467372,335.1009347663,0,122937.209822,3621375.5990432305,174926.227218,7289.02935953,20.897184735235,11058971.559823763,284923171.247623,0,710502.340682,85084624.57090215,1000033.0773688322,995600.148996,1250939.6978012028,690819.864122,66391429.4187237,0,147.0602536802,120.7058461453,48463.53321681,1736745.6248096218,4034.0624157545,5337529.08018788,18225011496.413544,8628623.71731642,5501725.22338411,171807.92963758,2447869.0416507563,undefined,0,210844220.044487,15790516.317593072,493.9446372635,526235.111877,43109368.9041677,385.3418054654,2486989.74498855,481.0181554077,258025.88628734,3.910195003395,22.6914873799,undefined,undefined,113462962.419646,35379.6808775,0,58.5396721734,6335228.95618725,5017.78835652,3102.8019058345,956751.673013,504425.692794,147.4018721411,1860.1339951835,12546659.620587824,1569.00508348,30844004.9380408,118648914.64303485,711519.672283,1842126.20258303,2.09874751e-10,836.0485968374,29054.22603268,7383013.04735592,19848476.804784235,546.0149809447,8200.21766419,1240007.7756266785,11523114.635486577,149002.728827,114225.94460116,237912.19745,220897660.562739,441512.279212,1211.1912387653,1521024.6917787818,0,0.10858852,0,4937909.11840991,14216.69006428,457725415.077359,236877.77994544,1768.2384730159,452245.704714,28.048948,28.026149916,164474.49226742,7301.86832356,700.0849603442
1642240800000,0,8597.30832417,46631.49467372,335.1009347663,0,122937.209822,3621375.5990432305,174926.227218,7289.02935953,20.897184735235,11045569.39453706,284923171.247623,0,710502.340682,85084624.57090215,1000033.0773688322,995600.148996,1250939.6978012028,690819.864122,66391429.4187237,0,147.0602536802,120.7058461453,48463.53321681,1736745.6248096218,4034.0624157545,5337529.08018788,18225011496.413544,8628623.71731642,5501725.22338411,431807.925307,2447869.0416507563,undefined,0,210836577.593185,15785254.298487267,493.9446372635,526235.111877,43216350.906503506,385.3418054654,2486989.74498855,481.0181554077,258025.88628734,3.910195003395,22.6914873799,undefined,undefined,113462962.419646,35379.6808775,0,58.5396721734,6337221.18785573,5017.78835652,3102.8019058345,956751.673013,504425.692794,147.4018721411,1860.1339951835,12546772.358723933,1582.19093987,30844004.9380408,118648914.64303485,711519.672283,1842126.20258303,2.09874751e-10,836.0485968374,29054.22603268,7383013.04735592,19848476.804784235,546.0149809447,8200.21766419,1240007.7756266785,11523114.635486577,149002.728827,114225.94460116,237912.19795,220899645.562739,441512.279212,1211.1912387653,1521024.6917787818,0,0.10858852,0,4937909.11840991,14216.69006428,457725423.85979503,236872.93666671,1768.2384730159,452245.704714,28.048948,28.026149916,164474.49226742,7301.86832356,700.0849603442
1642248000000,0,8597.30832417,46631.49467372,335.1009347663,0,122937.209822,3621375.5990432305,174926.227218,7289.02935953,20.897184735235,11045569.39453706,284923171.247623,0,710502.340682,85084624.57090215,1000033.0773688322,995600.148996,1250939.6978012028,690819.864122,66391429.4187237,0,147.0602536802,120.7058461453,48463.53321681,1736745.6248096218,4034.0624157545,5337529.08018788,18225011496.413544,8628623.71731642,5501725.22338411,431807.925307,2447869.0416507563,undefined,0,210807242.012318,15785254.298487267,493.9446372635,526235.111877,43777163.2166885,385.3418054654,2486989.74498855,481.0181554077,258025.88628734,3.910195003395,22.6914873799,undefined,undefined,113462962.419646,35379.6808775,0,58.5396721734,6337221.18785573,5017.78835652,3102.8019058345,956751.673013,504425.692794,147.4018721411,1860.1339951835,12546772.358723933,1581.94093987,30844004.9380408,118648914.64303485,710987.893978,1842126.20258303,2.09874751e-10,836.0485968374,29054.22603268,7383013.04735592,19848476.804784235,546.0149809447,8200.21766419,1248912.97190559,11523114.635486577,149002.728827,114225.94460116,237911.69633433,220356125.4094,441512.279212,1211.1912387653,1521024.6917787818,0,0.10858852,0,4937909.11840991,14216.69006428,457518226.714536,236813.59430944,1766.4298450662,452245.704714,28.048948,28.026149916,164474.49226742,7301.86832356,700.0849603442
1642255200000,0,8597.30832417,46631.49467372,335.1009347663,0,122937.209822,3621375.5990432305,174926.227218,7289.02935953,20.897184735235,11045569.39453706,284923171.247623,0,710502.340682,85086583.06915174,1000033.0773688322,995600.148996,1250939.6978012028,690819.864122,66391429.4187237,0,147.0602536802,120.7058461453,48463.53321681,1757010.1563146538,4034.0624157545,5337529.08018788,18225011496.413544,8628623.71731642,5501725.22338411,431807.925307,2447869.0416507563,undefined,0,210747228.697578,15785254.298487267,493.9446372635,526235.111877,43999559.9288894,385.3418054654,2486989.74498855,481.0181554077,258025.88628734,3.910195003395,22.6914873799,undefined,undefined,113501910.818342,35379.6808775,0,58.5396721734,6337221.18785573,5017.78835652,3102.8019058345,956751.673013,504425.692794,147.4018721411,1860.1339951835,12548394.317429677,1580.92047774,30844004.9380408,118648914.64303485,710987.893978,1842126.20258303,2.09874751e-10,836.0485968374,29054.22603268,7383013.04735592,19848476.804784235,546.0149809447,8200.21766419,1248912.97190559,11523114.635486577,149002.728827,114225.94460116,237924.80133433,220356140.409401,441512.279212,1211.1912387653,1521024.6917787818,0,0.10858852,0,4937909.11840991,14216.69006428,457303643.514675,236815.53287346,1766.4298450662,452245.704714,28.048948,28.026149916,164474.49226742,7301.86832356,700.0849603442
1642262400000,0,8597.30832417,46631.49467372,335.1009347663,0,122937.209822,3621375.5990432305,174926.227218,7289.02935953,20.897184735235,11045569.39453706,284923171.247623,0,710502.340682,85086583.06915174,1000033.0773688322,995600.148996,1250939.6978012028,690819.864122,66391429.4187237,0,147.0602536802,120.7058461453,48463.53321681,1757010.1563146538,4034.0624157545,5337529.08018788,18225011496.413544,8628623.71731642,6231062.2094557,431807.925307,2447869.0416507563,undefined,0,210752920.678582,15785254.298487267,493.9446372635,526235.111877,44901149.7158178,385.3418054654,2486989.74498855,481.0181554077,258025.88628734,3.910195003395,22.6914873799,undefined,undefined,113368028.092313,35379.6808775,0,58.5396721734,6337221.18785573,5017.78835652,3102.8019058345,956751.673013,504425.692794,147.4018721411,1860.1339951835,12549405.306370769,1580.92047774,30844004.9380408,118648914.64303485,710987.893978,1842126.20258303,2.09874751e-10,836.0485968374,29054.22603268,7383013.04735592,19848476.804784235,546.0149809447,8200.21766419,1244600.8009969578,11523114.635486577,149002.728827,114225.94460116,239425.81133433,220356672.409401,441512.279212,1211.1912387653,1521024.6917787818,0,0.10858852,0,4937909.11840991,14108.42436428,457303461.025331,234617.11993,1766.4298450662,452245.704714,28.048948,28.026149916,164474.49226742,7301.86832356,700.0849603442
1642269600000,0,8597.30832417,46631.49467372,335.1009347663,0,122937.209822,3621375.5990432305,174926.227218,7289.02935953,20.897184735235,10927155.0686187,287813372.6577545,0,710502.340682,85086583.06915174,1000033.0773688322,995600.148996,1250939.6978012028,690819.864122,66391429.4187237,0,147.0602536802,120.7058461453,48463.53321681,1757010.1563146538,4034.0624157545,5337529.08018788,18225011496.413544,8628623.71731642,6231062.2094557,431807.925307,2447869.0416507563,undefined,0,210642654.900673,15785254.298487267,493.9446372635,526235.111877,44901149.7158178,385.3418054654,2486989.74498855,481.0181554077,258104.77994933,3.910195003395,22.6914873799,undefined,undefined,113368028.092313,35379.6808775,0,58.5396721734,6329573.30219865,5017.78835652,3102.8019058345,956751.673013,504425.692794,147.4018721411,1860.1339951835,12549405.306370769,1580.92047774,30844004.9380408,119870012.847266,710689.258686,1842126.20258303,2.09874751e-10,836.0485968374,29054.22603268,7383013.04735592,19848476.804784235,546.0149809447,8200.21766419,1244600.8009969578,11523114.635486577,149002.728827,114225.94460116,239429.56370552,220840683.592391,441512.279212,1211.1912387653,1521024.6917787818,0,0.10858852,0,4937909.11840991,14108.42436428,457346199.677846,234230.868085,1766.4298450662,452245.704714,28.048948,28.026149916,164474.49226742,7301.86832356,700.0849603442
1642276800000,0,8597.30832417,46631.49467372,335.1009347663,0,122937.209822,3621375.5990432305,174926.227218,7289.02935953,20.897184735235,10927155.0686187,287360038.822601,0,710502.340682,85086583.06915174,1000033.0773688322,995600.148996,1250939.6978012028,690819.864122,66391429.4187237,0,147.0602536802,120.7058461453,49708.39324773,1757010.1563146538,4034.0624157545,5337529.08018788,18225011496.413544,8628623.71731642,6278719.66965795,431807.925307,2447869.0416507563,undefined,0,210642654.900673,15785254.298487267,493.9446372635,526235.111877,44901149.7158178,385.3418054654,2486989.74498855,481.0181554077,258104.77994933,3.910195003395,22.6914873799,undefined,undefined,113267956.706141,35379.6808775,0,58.5396721734,6329573.30219865,5017.78835652,3102.8019058345,956751.673013,504425.692794,147.4018721411,1860.1339951835,12549388.459725168,1580.92047774,30844004.9380408,119870012.847266,710689.258686,1842126.20258303,2.09874751e-10,836.0485968374,29054.22603268,7383013.04735592,19658476.804784227,546.0149809447,8200.21766419,1244600.8009969578,11523114.635486577,149002.728827,114225.94460116,239434.46370552,220940684.592391,441512.279212,1211.1912387653,1521024.6917787818,0,0.10858852,0,4937909.11840991,14126.08058254,457346199.917846,234189.62868472,1764.9297679527,452245.704714,28.048948,28.026149916,164474.49226742,7301.86832356,700.0849603442
1642284000000,0,8597.30832417,46631.49467372,335.1009347663,0,122937.209822,3621375.5990432305,174926.227218,7289.02935953,20.897184735235,10927155.0686187,287360038.822601,0,710502.340682,85086583.06915174,1000033.0773688322,995600.148996,1250939.6978012028,690819.864122,66391429.4187237,0,147.0602536802,120.7058461453,49708.39324773,1757010.1563146538,4034.0624157545,5337529.08018788,18225011496.413544,8628623.71731642,6300622.62009105,431807.925307,2425153.566283805,undefined,0,210642654.900673,15785254.298487267,493.9446372635,526235.111877,44901238.8436178,385.3418054654,2486989.74498855,481.0181554077,258165.49994933,3.910195003395,22.6914873799,undefined,undefined,113367922.971531,35379.6808775,0,58.5396721734,6329754.87902885,5017.78835652,3102.8019058345,956751.673013,504425.692794,147.4018721411,1860.1339951835,12546629.893571649,1580.92047774,30844004.9380408,119870012.847266,710689.258686,1842126.20258303,2.09874751e-10,836.0485968374,29054.22603268,7383013.04735592,19658476.804784227,546.0149809447,8200.21766419,1242931.7683731962,11523114.635486577,149002.728827,114225.94460116,239251.51866966,220940684.592391,434365.120745,1211.1912387653,1521024.6917787818,0,0.10858852,0,4937909.11840991,14126.08058254,457346199.917846,234192.69250258,1764.9297679527,452245.704714,28.048948,28.026149916,164474.49226742,7301.86832356,700.0849603442
1642291200000,0,8597.30832417,46631.49467372,345.2268779847,0,122937.209822,3621375.5990432305,174926.227218,7289.02935953,20.897184735235,10927155.0686187,287458289.549486,0,710502.340682,85131600.53090566,1000033.0773688322,995600.148996,1250939.6978012028,690819.864122,66194293.0447581,0,147.0602536802,120.7058461453,49708.39324773,1757010.1563146538,4034.0624157545,5337529.08018788,18225011496.413544,8628623.71731642,6300622.62009105,431807.925307,2425153.566283805,undefined,0,210687286.74471,15785254.298487267,493.9446372635,526235.111877,44901238.8436178,385.3418054654,2486989.74498855,481.0181554077,258165.49994933,3.910195003395,22.6914873799,undefined,undefined,113347676.889046,35379.6808775,0,58.5396721734,6329754.87902885,5017.78835652,3102.8019058345,956751.673013,504425.692794,147.4018721411,1860.1339951835,12546629.893571649,1580.92047774,30844004.9380408,119960368.56340864,710689.258686,1842126.20258303,2.09874751e-10,836.0485968374,29054.22603268,7383013.04735592,19045192.4207367,546.0149809447,8200.21766419,1242931.7683731962,11523114.635486577,149002.728827,114225.94460116,238782.643155,221024255.90592,434365.120745,1211.1912387653,1521024.6917787818,0,0.10858852,0,4937909.11840991,14147.76399501,457356947.20421904,234192.69250258,1764.9118230181,452245.704714,28.048948,28.026149916,164474.49226742,7301.86832356,700.0849603442
1642298400000,0,8597.30832417,46631.49467372,345.2268779847,0,122937.209822,3621375.5990432305,174926.227218,7289.02935953,20.897184735235,10927155.0686187,287458289.549486,0,710502.340682,85131600.53090566,1000033.0773688322,995600.148996,1250939.6978012028,690819.864122,66194293.0447581,0,147.0602536802,120.7058461453,49708.39324773,1757010.1563146538,4034.0624157545,5337529.08018788,18225011496.413544,8628623.71731642,6325667.72357942,431807.925307,2425153.566283805,undefined,0,210571113.848862,15785254.298487267,493.9446372635,526235.111877,44901238.8436178,385.3418054654,2486989.74498855,481.0181554077,258165.49994933,3.910195003395,22.6914873799,undefined,undefined,113347676.889046,35379.6808775,0,58.5396721734,6329754.87902885,5017.78835652,3102.8019058345,956751.673013,504425.692794,147.4018721411,1860.1339951835,12546629.893571649,1577.9022472,30844004.9380408,119960368.56340864,710522.138575,1842126.20258303,2.09874751e-10,836.0485968374,29054.22603268,7383013.04735592,19045192.4207367,546.0149809447,8200.21766419,1242931.7683731962,11523114.635486577,149002.728827,114225.94460116,238782.644155,220993531.139212,434365.120745,1211.1912387653,1521024.6917787818,0,0.10858852,0,4937909.11840991,14147.76399501,457353066.28236496,234244.88853962,1764.9118230181,452245.704714,28.048948,28.026149916,164474.49226742,7301.86832356,700.0849603442
1642305600000,0,8597.30832417,46631.49467372,345.2268779847,0,122937.209822,3621375.5990432305,174926.227218,7289.02935953,20.897184735235,10927155.0686187,287458289.549486,0,710502.340682,85131600.53090566,1000033.0773688322,995600.148996,1250939.6978012028,690819.864122,66194293.0447581,0,147.0602536802,120.7058461453,49708.39324773,1757010.1563146538,4034.0624157545,5337529.08018788,18225011496.413544,8628623.71731642,6325667.72357942,440360.953854,2425153.566283805,undefined,0,210540514.764455,15785254.298487267,493.9446372635,526235.111877,44901238.8436178,385.3418054654,2486989.74498855,481.0181554077,258165.49994933,3.910195003395,22.6914873799,undefined,undefined,113322271.129839,35379.6808775,0,58.5396721734,6329754.87902885,5017.78835652,3102.8019058345,956751.673013,504425.692794,147.4018721411,1860.1339951835,12546629.893571649,1577.9022472,30844004.9380408,119960368.56340864,700355.179234,1842126.20258303,2.09874751e-10,836.0485968374,29054.22603268,7383013.04735592,19045192.4207367,544.7896975685,8200.21766419,1240899.3890450164,11523114.635486577,148334.046499,114225.94460116,239782.644155,221028521.733226,434365.120745,1211.1912387653,1521024.6917787818,0,0.10858852,0,4937909.11840991,14147.76399501,457353553.37008494,234244.88853962,1763.85510532,452245.704714,28.048948,28.026149916,164474.49226742,7301.86832356,700.0849603442
1642312800000,0,8597.30832417,46631.49467372,345.2268779847,0,122937.209822,3621375.5990432305,174926.227218,7289.02935953,20.897184735235,10927155.0686187,287458289.549486,0,710502.340682,85131600.53090566,1000033.0773688322,995600.148996,1250939.6978012028,690819.864122,66194293.0447581,0,147.0602536802,120.7058461453,49708.39324773,1757010.1563146538,4034.0624157545,5337529.08018788,18225011496.413544,8628623.71731642,6325667.72357942,440360.953854,2425153.566283805,undefined,0,210469523.633291,15785254.298487267,493.9446372635,526235.111877,44905567.7145814,385.3418054654,2486989.74498855,481.0181554077,258165.49994933,2.898875469927,22.6914873799,undefined,undefined,113322271.129839,35379.6808775,0,58.5396721734,6329754.87902885,5017.78835652,3102.8019058345,956751.673013,504425.692794,147.4018721411,1860.1339951835,12545485.2734681,1577.9022472,30844004.9380408,119960368.56340864,699104.365303,1842126.20258303,2.09874751e-10,836.0485968374,29054.22603268,7383013.04735592,19045192.4207367,544.7896975685,8200.21766419,1240899.3890450164,11523114.635486577,148334.046499,114225.94460116,239542.43336469,225030887.733226,434365.120745,1211.1912387653,1521024.6917787818,0,0.10858852,0,4937909.11840991,14147.76399501,460355808.89542097,234226.48234,1763.75373356,452245.704714,28.048948,28.026149916,164474.49226742,7301.86832356,700.0849603442
1642320000000,0,8597.30832417,46631.49467372,345.2268779847,0,122937.209822,3621375.5990432305,174926.227218,7289.02935953,20.897184735235,10927155.0686187,287531706.15154546,0,710502.340682,85131600.53090566,1000033.0773688322,995600.148996,1250939.6978012028,690819.864122,66194293.0447581,0,147.0602536802,120.7058461453,49708.39324773,1757010.1563146538,4034.0624157545,5337529.08018788,18225011496.413544,8628623.71731642,6342317.72274013,440360.953854,2425153.566283805,undefined,0,210456853.198831,15785254.298487267,528.6884370141,526235.111877,44905567.7145814,385.3418054654,2486989.74498855,481.0181554077,258190.87684933,2.898875469927,22.6914873799,undefined,undefined,113322279.129839,35379.6808775,0,58.5396721734,6329754.87902885,5017.78835652,3102.8019058345,956751.673013,504425.692794,147.4018721411,1860.1339951835,12549819.36506186,1577.89629061,30844004.9380408,119960368.56340864,699104.365303,1842126.20258303,2.09874751e-10,836.0485968374,29054.22603268,7383013.04735592,19045192.4207367,544.7896975685,8200.21766419,1240899.3890450164,11523114.635486577,148334.046499,114225.94460116,239542.48486469,222065775.557893,434365.120745,1211.1912387653,1521024.6917787818,0,0.10858852,0,4937909.11840991,14147.76399501,460355808.89542097,233966.16869041,1763.75373356,452245.704714,28.048948,28.026149916,164474.49226742,7301.86832356,700.1833603442
